동인4가 454-7,1,,대구광역시 중구 동인동4가 454-7,35.869054,128.6112668,2008,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 449-3,1,,대구광역시 중구 동인동4가 449-3,35.86889034,128.6115803,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 449-7,1,,대구광역시 중구 동인동4가 449-7,35.868809,128.611702,2002,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 189-2,1,,대구광역시 중구 동인동1가 189-2,35.873523,128.604451,2005,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 470-2,1,,대구광역시 중구 동인동4가 470-2,35.868833,128.612278,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 469-2,1,,대구광역시 중구 동인동4가 469-2,35.868752,128.612255,2001,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 490-3,1,,대구광역시 중구 동인동4가 490-3,35.868027,128.612936,2003,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 121,1,,대구광역시 중구 동인동4가 121,35.869709,128.606504,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 75,1,,대구광역시 중구 동인동4가 75,35.869301,128.608859,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 28-1,1,,대구광역시 중구 동인동4가 28-1,35.869199,128.607663,2003,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 497-2,1,,대구광역시 중구 동인동4가 497-2,35.867335,128.612532,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 490-6,1,,대구광역시 중구 동인동4가 490-6,35.867819,128.613089,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 477-5,1,,대구광역시 중구 동인동4가 477-5,35.867897,128.611982,2003,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 481-3,1,,대구광역시 중구 동인동4가 481-3,35.867598,128.612257,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 517-1,1,,대구광역시 중구 동인동4가 517-1,35.86751213,128.611802,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 524-3,1,,대구광역시 중구 동인동4가 524-3,35.866458,128.6113381,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 527-2,1,,대구광역시 중구 동인동4가 527-2,35.866214,128.611405,2007,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 511-2,1,,대구광역시 중구 동인동4가 511-2,35.866646,128.611585,2007,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 509-1,1,,대구광역시 중구 동인동4가 509-1,35.866708,128.611896,2008,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 507-7,1,,대구광역시 중구 동인동4가 507-7,35.867167,128.611988,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 507-14,1,,대구광역시 중구 동인동4가 507-14,35.867193,128.612121,2001,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 497-2,1,,대구광역시 중구 동인동4가 497-2,35.867335,128.612532,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 498-6,1,,대구광역시 중구 동인동4가 498-6,35.867056,128.612441,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 498-11,1,,대구광역시 중구 동인동4가 498-11,35.86666147,128.612338,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 541-4,1,,대구광역시 중구 동인동4가 541-4,35.866354,128.612292,2004,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 530-2,1,,대구광역시 중구 동인동4가 530-2,35.866401,128.611938,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 531-5,1,,대구광역시 중구 동인동4가 531-5,35.866212,128.611914,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 498-17,1,,대구광역시 중구 동인동4가 498-17,35.866606,128.612449,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 438-2,1,,대구광역시 중구 동인동4가 438-2,35.868251,128.611387,2004,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 438-9,1,,대구광역시 중구 동인동4가 438-9,35.86816472,128.611265,2002,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 440-10,1,,대구광역시 중구 동인동4가 440-10,35.867991,128.611274,,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 443-2,1,,대구광역시 중구 동인동4가 443-2,35.868055,128.610998,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 441-7,1,,대구광역시 중구 동인동4가 441-7,35.867829,128.611185,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인4가 428-8,1,,대구광역시 중구 동인동4가 428-8,35.867352,128.611026,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
